150735.0,352809.0,7
151348.0,353222.0,7
148821.0,344348.0,2
149252.0,349459.0,6
156399.0,351433.0,3
142858.0,347365.0,5
157050.0,353099.0,3
151067.0,350907.0,6
153162.0,349835.0,3
144737.0,347720.0,5
148134.0,351944.0,6
149121.0,352584.0,6
151337.0,351610.0,6
144718.0,348717.0,5
151491.0,353047.0,7
146165.0,346763.0,5
150209.0,350475.0,6
152063.0,354600.0,7
151034.0,349507.0,3
153424.0,347687.0,3
153181.0,356433.0,7
147942.0,349017.0,5
150813.0,351471.0,6
147014.0,347173.0,5
145820.0,350487.0,5
152925.0,351762.0,3
150000.0,350014.0,6
149826.0,351009.0,6
152881.0,354078.0,7
151880.0,345770.0,2
151107.0,350758.0,6
153954.0,344130.0,2
152940.0,350383.0,3
150758.0,356150.0,7
147817.0,352743.0,6
147940.0,349772.0,6
153770.0,349313.0,3
144903.0,351152.0,5
149923.0,353318.0,6
143837.0,349430.0,5
153227.0,355403.0,7
152725.0,347705.0,3
150004.0,343715.0,2
149776.0,347623.0,2
142138.0,348587.0,5
151838.0,349011.0,3
143067.0,346641.0,5
142666.0,353474.0,5
150253.0,344940.0,2
147001.0,348153.0,5
151301.0,347080.0,2
152141.0,348722.0,3
152712.0,348175.0,3
147814.0,351287.0,6
151421.0,346866.0,2
150318.0,347450.0,2
152612.0,350579.0,3
151695.0,353580.0,7
152839.0,344449.0,2
149583.0,355621.0,7
149535.0,347190.0,2
153187.0,352357.0,3
143284.0,352631.0,5
148404.0,354003.0,6
145982.0,347970.0,5
148790.0,349956.0,6
152051.0,349694.0,3
152611.0,348355.0,3
146790.0,350534.0,5
148510.0,350979.0,6
150433.0,348935.0,2
149077.0,350324.0,6
150954.0,358508.0,7
151265.0,350103.0,3
147059.0,351941.0,6
149441.0,348489.0,2
143258.0,347665.0,5
153622.0,349274.0,3
148011.0,351577.0,6
146193.0,347097.0,5
149197.0,344090.0,2
145482.0,349716.0,5
149934.0,348620.0,2
148227.0,350704.0,6
156887.0,350955.0,3
153600.0,352654.0,3
142104.0,352045.0,5
151396.0,345969.0,2
145579.0,344761.0,5
149193.0,351500.0,6
150520.0,351016.0,6
152365.0,347281.0,2
149137.0,353807.0,6
154985.0,350602.0,3
148479.0,350237.0,6
151036.0,350965.0,6
152102.0,352583.0,7
150269.0,354824.0,7
152786.0,349454.0,3
151022.0,344657.0,2
147520.0,352941.0,6
144291.0,346510.0,5
155877.0,354501.0,7
148088.0,347954.0,2
150327.0,354726.0,7
151781.0,347642.0,2
150359.0,346535.0,2
147139.0,352725.0,6
148521.0,345563.0,2
149605.0,352102.0,6
154677.0,351845.0,3
147278.0,349277.0,5
152481.0,349174.0,3
150976.0,356572.0,7
149260.0,348748.0,2
146658.0,349067.0,5
149101.0,346956.0,2
149726.0,347413.0,2
145353.0,347699.0,5
150608.0,355440.0,7
147400.0,348512.0,5
149702.0,347799.0,2
151063.0,348696.0,2
147139.0,351962.0,6
149088.0,345769.0,2
151107.0,352084.0,6
144195.0,345231.0,5
153276.0,349916.0,3
157667.0,345018.0,3
153034.0,351990.0,3
149001.0,352080.0,6
151355.0,347972.0,2
146724.0,350672.0,5
155938.0,351106.0,3
152975.0,353945.0,7
152490.0,350653.0,3
147230.0,352994.0,6
151012.0,349734.0,6
148235.0,347784.0,2
149015.0,349782.0,6
148197.0,349193.0,6
146756.0,352450.0,6
147126.0,349536.0,5
149336.0,347287.0,2
144628.0,348976.0,5
151921.0,353932.0,7
149627.0,348657.0,2
152211.0,348149.0,3
150853.0,353181.0,7
151563.0,350475.0,3
145310.0,348390.0,5
146774.0,347353.0,5
148586.0,345202.0,2
150347.0,350517.0,6
153569.0,349359.0,3
149083.0,350912.0,6
153989.0,345816.0,2
151503.0,354309.0,7
153713.0,351904.0,3
150401.0,345111.0,2
147923.0,353118.0,6
145315.0,347683.0,5
150492.0,351000.0,6
152588.0,350949.0,3
149075.0,347144.0,2
148290.0,340826.0,2
149024.0,351587.0,6
146532.0,348577.0,5
148441.0,347963.0,2
149428.0,351261.0,6
150145.0,347844.0,2
149798.0,352092.0,6
151933.0,350668.0,3
150346.0,346915.0,2
155736.0,353207.0,3
150987.0,351592.0,6
155706.0,354510.0,7
147713.0,346963.0,2
151665.0,347350.0,2
149177.0,350904.0,6
151898.0,352289.0,7
151878.0,352793.0,7
143087.0,349329.0,5
145804.0,348838.0,5
145443.0,351598.0,5
151271.0,356308.0,7
154649.0,353248.0,3
148967.0,350163.0,6
152569.0,348449.0,3
151725.0,351745.0,3
146674.0,348144.0,5
151257.0,350876.0,6
147622.0,352211.0,6
154795.0,353388.0,7
149897.0,351840.0,6
155173.0,354853.0,7
148656.0,355690.0,7
151864.0,344216.0,2
149801.0,344384.0,2
143606.0,346458.0,5
146894.0,343403.0,2
151937.0,349070.0,3
149826.0,348924.0,2
146462.0,350434.0,5
148019.0,350702.0,6
150789.0,347920.0,2
146860.0,347127.0,5
153083.0,352805.0,7
147974.0,348596.0,5
155720.0,346258.0,3
146585.0,349691.0,5
150630.0,350705.0,6
145190.0,348226.0,5
147712.0,351859.0,6
148124.0,350523.0,6
151269.0,349457.0,3
152979.0,350159.0,3
150950.0,351537.0,6
148820.0,348493.0,2
152579.0,346939.0,2
152526.0,349763.0,3
150380.0,350444.0,6
151806.0,351784.0,3
151305.0,350036.0,3
146879.0,348249.0,5
152402.0,352117.0,3
147922.0,349435.0,6
148090.0,352348.0,6
150560.0,349773.0,6
149028.0,349883.0,6
149583.0,349669.0,6
151883.0,347290.0,2
153310.0,347414.0,3
149374.0,346913.0,2
151036.0,355719.0,7
149246.0,349295.0,6
150726.0,353032.0,7
151391.0,351238.0,6
148049.0,355655.0,7
150869.0,353004.0,7
151901.0,346330.0,2
150292.0,349000.0,2
155470.0,353353.0,3
148076.0,350714.0,6
147669.0,356894.0,7
144466.0,349296.0,5
152879.0,345405.0,2
152742.0,351671.0,3
149747.0,347106.0,2
152841.0,350440.0,3
150581.0,353450.0,7
150920.0,351062.0,6
150357.0,350979.0,6
151391.0,349519.0,3
150321.0,349571.0,6
158814.0,350557.0,3
146311.0,340824.0,2
144136.0,350651.0,5
146393.0,352755.0,6
146543.0,345571.0,2
148629.0,345074.0,2
149467.0,351901.0,6
149309.0,345188.0,2
151712.0,344887.0,2
151231.0,352606.0,7
152376.0,348179.0,3
155623.0,354479.0,7
153868.0,346321.0,3
145942.0,347661.0,5
142635.0,350024.0,5
152852.0,352014.0,3
144195.0,350891.0,5
150211.0,350624.0,6
150112.0,349288.0,6
157043.0,348882.0,3
149781.0,351490.0,6
148396.0,348622.0,2
150746.0,351401.0,6
150777.0,353500.0,7
150222.0,342945.0,2
148075.0,355485.0,7
146134.0,347625.0,5
151001.0,354242.0,7
145753.0,354457.0,6
146736.0,345052.0,2
154210.0,350978.0,3
148675.0,360774.0,7
149556.0,349280.0,6
152845.0,351815.0,3
149051.0,350946.0,6
153255.0,354315.0,7
148909.0,353322.0,6
153203.0,347342.0,3
151990.0,348819.0,3
149326.0,351013.0,6
147262.0,349542.0,5
146701.0,357646.0,7
149146.0,351295.0,6
148614.0,351238.0,6
148708.0,347235.0,2
153110.0,346197.0,2
149059.0,352405.0,6
153617.0,349741.0,3
148319.0,351874.0,6
153076.0,347691.0,3
148348.0,352654.0,6
150558.0,344350.0,2
153070.0,355236.0,7
148691.0,352533.0,6
148614.0,350208.0,6
156335.0,346980.0,3
153007.0,349050.0,3
148634.0,350664.0,6
152052.0,354005.0,7
148861.0,346634.0,2
152232.0,354298.0,7
154477.0,359157.0,7
144926.0,347934.0,5
153254.0,351800.0,3
154610.0,348393.0,3
150150.0,344613.0,2
155522.0,355179.0,7
150491.0,352233.0,6
146088.0,348002.0,5
143064.0,349663.0,5
148946.0,349171.0,6
152256.0,345626.0,2
151004.0,341031.0,2
151308.0,349981.0,3
148175.0,348362.0,2
150455.0,348231.0,2
144818.0,346820.0,5
147596.0,344042.0,2
147411.0,348099.0,5
151644.0,350672.0,3
149955.0,346655.0,2
146346.0,351052.0,5
149970.0,349139.0,6
147819.0,349463.0,6
147892.0,345293.0,2
152733.0,347868.0,3
150359.0,351326.0,6
151260.0,347641.0,2
152795.0,350788.0,3
150570.0,356280.0,7
151742.0,352676.0,7
152160.0,353480.0,7
153702.0,357797.0,7
151505.0,353849.0,7
154466.0,351698.0,3
150071.0,356147.0,7
149849.0,347138.0,2
155380.0,348392.0,3
148388.0,356189.0,7
149991.0,351429.0,6
152909.0,350158.0,3
150474.0,351489.0,6
154443.0,349613.0,3
153270.0,349408.0,3
150922.0,348875.0,2
147541.0,348011.0,5
151792.0,347210.0,2
145628.0,349374.0,5
150773.0,348269.0,2
152557.0,354792.0,7
150674.0,350808.0,6
152782.0,353492.0,7
156447.0,350205.0,3
152922.0,350036.0,3
150844.0,354043.0,7
152029.0,354824.0,7
151346.0,350238.0,3
145842.0,354910.0,6
148683.0,351365.0,6
153873.0,351547.0,3
149862.0,356883.0,7
151842.0,355016.0,7
146817.0,352536.0,6
150204.0,351286.0,6
151898.0,348496.0,3
145695.0,349207.0,5
151099.0,355843.0,7
149425.0,343582.0,2
147029.0,347699.0,5
149881.0,349394.0,6
144003.0,349867.0,5
143271.0,343714.0,5
146278.0,351292.0,5
146868.0,351983.0,6
146291.0,346671.0,5
144544.0,348639.0,5
150911.0,346273.0,2
144959.0,354607.0,6
150349.0,351210.0,6
152489.0,349459.0,3
149993.0,347087.0,2
150294.0,350340.0,6
148804.0,355180.0,7
145311.0,350397.0,5
149861.0,351098.0,6
153038.0,346527.0,2
155497.0,351072.0,3
148640.0,352306.0,6
144854.0,345139.0,5
150526.0,353603.0,7
151190.0,357876.0,7
149282.0,345026.0,2
146367.0,343134.0,2
156402.0,350412.0,3
142539.0,351642.0,5
148387.0,349582.0,6
145821.0,349083.0,5
147988.0,349819.0,6
151005.0,346751.0,2
150437.0,344871.0,2
147752.0,354751.0,6
152457.0,351166.0,3
151968.0,346460.0,2
152047.0,353590.0,7
148654.0,345783.0,2
153316.0,349948.0,3
152089.0,352540.0,7
157933.0,348148.0,3
153363.0,349237.0,3
153659.0,350459.0,3
150168.0,356160.0,7
145926.0,351037.0,5
148826.0,348626.0,2
147604.0,349051.0,5
148217.0,348940.0,6
151756.0,354287.0,7
148239.0,348929.0,6
147169.0,347226.0,5
148706.0,350628.0,6
149491.0,349651.0,6
151294.0,352625.0,7
146988.0,352718.0,6
151003.0,353521.0,7
150247.0,352061.0,6
154188.0,352409.0,3
149326.0,355921.0,7
149575.0,346308.0,2
146296.0,348537.0,5
145619.0,344229.0,5
150982.0,352991.0,7
149211.0,349989.0,6
151593.0,349217.0,3
147177.0,344303.0,2
156035.0,351181.0,3
150387.0,349221.0,6
153311.0,346068.0,2
149282.0,346286.0,2
149486.0,347551.0,2
152182.0,349431.0,3
151757.0,344988.0,2
146457.0,349073.0,5
145153.0,351453.0,5
146528.0,348468.0,5
145523.0,347356.0,5
150188.0,350976.0,6
148700.0,353334.0,6
148836.0,348478.0,2
145696.0,348101.0,5
152465.0,345729.0,2
151390.0,347063.0,2
149717.0,351878.0,6
153229.0,349965.0,3
147236.0,352129.0,6
151311.0,352239.0,7
151102.0,351293.0,6
151104.0,352523.0,7
147694.0,354563.0,6
151034.0,351918.0,6
148372.0,351177.0,6
147165.0,349581.0,5
146195.0,345711.0,5
153282.0,348739.0,3
147325.0,350758.0,6
149453.0,346448.0,2
146178.0,351091.0,5
149060.0,350921.0,6
139779.0,349293.0,5
146563.0,350605.0,5
145489.0,349624.0,5
146792.0,349610.0,5
149326.0,349905.0,6
148971.0,352822.0,6
156149.0,350330.0,3
148192.0,341509.0,2
149209.0,348391.0,2
145037.0,350120.0,5
148490.0,352869.0,6
145769.0,353920.0,6
150096.0,347047.0,2
152698.0,352664.0,7
151278.0,350876.0,6
147784.0,349123.0,5
144844.0,349562.0,5
154617.0,350373.0,3
156483.0,351090.0,3
150381.0,350786.0,6
146870.0,347574.0,5
153788.0,347091.0,3
148126.0,352851.0,6
148514.0,349160.0,6
152803.0,354731.0,7
145620.0,346654.0,5
143812.0,347512.0,5
151330.0,354605.0,7
151267.0,354556.0,7
150301.0,346792.0,2
151571.0,350807.0,3
153422.0,354562.0,7
153069.0,354500.0,7
148202.0,345777.0,2
152561.0,355348.0,7
150548.0,352137.0,6
148401.0,350555.0,6
146226.0,348913.0,5
152046.0,347165.0,2
148882.0,350187.0,6
150147.0,349207.0,6
147492.0,357018.0,7
145097.0,350108.0,5
150543.0,349509.0,6
149803.0,349936.0,6
153792.0,348451.0,3
152535.0,356772.0,7
153331.0,352337.0,3
147632.0,349999.0,6
147039.0,353238.0,6
145987.0,349494.0,5
151575.0,349850.0,3
158820.0,349131.0,3
152301.0,348293.0,3
147555.0,354804.0,6
152646.0,352683.0,7
146432.0,349917.0,5
145495.0,354912.0,6
152269.0,350301.0,3
147540.0,350667.0,6
150999.0,345632.0,2
154448.0,351940.0,3
151268.0,345573.0,2
152940.0,347184.0,3
144922.0,352479.0,5
152092.0,351314.0,3
156763.0,347932.0,3
151711.0,348918.0,3
145127.0,350320.0,5
149358.0,350628.0,6
148419.0,344457.0,2
151211.0,346327.0,2
151303.0,344552.0,2
151282.0,349900.0,3
148850.0,344470.0,2
148105.0,352019.0,6
148136.0,346650.0,2
152699.0,346789.0,2
144140.0,355048.0,6
149344.0,356738.0,7
150855.0,347508.0,2
147936.0,349677.0,6
151509.0,356327.0,7
149774.0,348278.0,2
147033.0,355107.0,6
150510.0,352630.0,6
149152.0,350090.0,6
148704.0,348759.0,6
147751.0,355102.0,6
150194.0,352257.0,6
144162.0,347425.0,5
148740.0,351110.0,6
148281.0,347066.0,2
147116.0,350180.0,5
152064.0,355026.0,7
147678.0,351441.0,6
151710.0,347781.0,2
153086.0,351403.0,3
149504.0,347755.0,2
150878.0,356441.0,7
152022.0,344558.0,2
149744.0,347899.0,2
151710.0,352598.0,7
146007.0,347020.0,5
153511.0,350407.0,3
146871.0,351747.0,6
144217.0,353379.0,5
154378.0,347521.0,3
149802.0,349446.0,6
151420.0,348658.0,3
148851.0,349526.0,6
146773.0,350840.0,6
140282.0,347082.0,5
151980.0,352716.0,7
149093.0,351252.0,6
149376.0,348451.0,2
151283.0,350997.0,6
145512.0,352648.0,6
147693.0,352894.0,6
153628.0,352465.0,3
151891.0,349985.0,3
145948.0,347644.0,5
143033.0,350008.0,5
148194.0,348353.0,2
150677.0,349023.0,2
152980.0,353208.0,7
150296.0,354583.0,7
146451.0,351520.0,6
150968.0,356557.0,7
146293.0,344818.0,2
146961.0,349768.0,5
147933.0,350093.0,6
146112.0,354691.0,6
149143.0,351492.0,6
147154.0,348696.0,5
149097.0,351653.0,6
148538.0,351875.0,6
148704.0,350445.0,6
148408.0,343461.0,2
153900.0,353609.0,7
151930.0,339207.0,2
150187.0,350363.0,6
145361.0,344655.0,5
144859.0,348369.0,5
143787.0,353779.0,5
158238.0,349208.0,3
153075.0,356340.0,7
150813.0,352530.0,6
146919.0,348916.0,5
146375.0,346795.0,5
151732.0,348613.0,3
154949.0,351673.0,3
144645.0,342006.0,2
148579.0,351793.0,6
149733.0,350853.0,6
143701.0,351947.0,5
152660.0,356708.0,7
148689.0,348850.0,6
156047.0,347519.0,3
148764.0,353588.0,6
151294.0,352944.0,7
146387.0,349189.0,5
148024.0,347935.0,2
146304.0,350414.0,5
151241.0,346569.0,2
154117.0,350620.0,3
148123.0,347805.0,2
151380.0,347560.0,2
148405.0,352886.0,6
150323.0,350128.0,6
153783.0,354629.0,7
150380.0,346620.0,2
146721.0,350428.0,5
147290.0,346437.0,2
149463.0,351893.0,6
149394.0,354046.0,7
147262.0,352947.0,6
150571.0,343401.0,2
154005.0,352546.0,3
149206.0,349948.0,6
149353.0,350987.0,6
143038.0,347581.0,5
147551.0,344560.0,2
145594.0,352369.0,6
148779.0,348282.0,2
151662.0,349129.0,3
154817.0,351011.0,3
155687.0,358550.0,7
149630.0,357180.0,7
148987.0,345750.0,2
152585.0,348767.0,3
151550.0,353262.0,7
152420.0,343719.0,2
152461.0,354160.0,7
145319.0,348540.0,5
151709.0,354574.0,7
149711.0,347203.0,2
147596.0,346857.0,2
147807.0,357063.0,7
154052.0,352255.0,3
147439.0,348769.0,5
146089.0,346359.0,5
150679.0,353540.0,7
156359.0,351712.0,3
150081.0,342885.0,2
150975.0,347255.0,2
147033.0,359048.0,7
155294.0,350492.0,3
150395.0,343748.0,2
151676.0,347374.0,2
146989.0,348378.0,5
152701.0,352456.0,7
151231.0,349611.0,3
146344.0,349954.0,5
150126.0,349956.0,6
148575.0,346836.0,2
150345.0,353725.0,7
149208.0,348771.0,2
149399.0,348482.0,2
146734.0,350287.0,5
148978.0,349687.0,6
152424.0,348601.0,3
155517.0,350952.0,3
146330.0,356281.0,6
157518.0,352455.0,3
154826.0,348421.0,3
150533.0,347317.0,2
149048.0,349153.0,6
147791.0,344820.0,2
152633.0,356008.0,7
147803.0,350423.0,6
148539.0,346193.0,2
152794.0,350659.0,3
151379.0,345596.0,2
152836.0,352116.0,3
151596.0,349589.0,3
148732.0,350005.0,6
148375.0,350976.0,6
152518.0,352938.0,7
147878.0,347240.0,2
153753.0,345759.0,2
152500.0,349923.0,3
150910.0,347502.0,2
150010.0,351338.0,6
151156.0,344280.0,2
161152.0,353817.0,3
149644.0,350928.0,6
145078.0,346010.0,5
156056.0,349607.0,3
151929.0,352829.0,7
147951.0,357430.0,7
158277.0,349723.0,3
151742.0,354522.0,7
150930.0,347385.0,2
147540.0,350405.0,6
146632.0,349010.0,5
144408.0,350511.0,5
148663.0,348299.0,2
146670.0,345195.0,2
152048.0,349353.0,3
148996.0,351283.0,6
155594.0,348967.0,3
154777.0,349898.0,3
150519.0,351317.0,6
149106.0,351607.0,6
153643.0,348056.0,3
146374.0,348793.0,5
152130.0,352952.0,7
147884.0,350829.0,6
148734.0,345632.0,2
147876.0,354658.0,6
151820.0,348242.0,3
147539.0,347556.0,5
146637.0,345184.0,2
151749.0,349830.0,3
148661.0,349543.0,6
151143.0,349099.0,3
148887.0,347247.0,2
150852.0,344860.0,2
141890.0,358668.0,6
151473.0,354870.0,7
155861.0,349457.0,3
153287.0,349967.0,3
152881.0,351417.0,3
149242.0,349886.0,6
150572.0,348263.0,2
150772.0,353016.0,7
150305.0,346449.0,2
147374.0,355896.0,7
148886.0,344341.0,2
149447.0,348927.0,6
148480.0,352594.0,6
152646.0,350636.0,3
158027.0,346073.0,3
145815.0,352482.0,6
150406.0,350554.0,6
145439.0,346981.0,5
154119.0,351682.0,3
154459.0,352825.0,3
144743.0,356347.0,6
156146.0,350320.0,3
146570.0,348731.0,5
150717.0,348483.0,2
153475.0,344284.0,2
150465.0,351687.0,6
157260.0,344262.0,3
158704.0,350021.0,3
150437.0,349178.0,6
143969.0,352056.0,5
148846.0,341165.0,2
147318.0,352620.0,6
147582.0,348124.0,5
146434.0,345575.0,5
150247.0,349997.0,6
156662.0,351400.0,3
147736.0,348439.0,5
149113.0,345288.0,2
153689.0,354165.0,7
153835.0,351004.0,3
151535.0,347929.0,2
153245.0,354152.0,7
152753.0,351431.0,3
148793.0,345891.0,2
151356.0,352090.0,6
149054.0,344256.0,2
147154.0,346387.0,2
152007.0,350678.0,3
150213.0,351315.0,6
149408.0,350163.0,6
150923.0,344010.0,2
153123.0,352888.0,7
151243.0,354094.0,7
150615.0,353734.0,7
150885.0,348294.0,2
150162.0,348777.0,2
147551.0,346554.0,2
152488.0,351036.0,3
154455.0,351239.0,3
148311.0,347404.0,2
156096.0,353503.0,3
149443.0,352626.0,6
149229.0,351991.0,6
147162.0,347345.0,5
147494.0,345538.0,2
146986.0,351751.0,6
151119.0,354665.0,7
155050.0,346446.0,3
151668.0,343219.0,2
152701.0,354789.0,7
154243.0,350230.0,3
142096.0,352915.0,5
149470.0,353048.0,6
151116.0,346277.0,2
152268.0,348868.0,3
145874.0,346960.0,5
146819.0,350247.0,5
152500.0,353920.0,7
149631.0,350139.0,6
151749.0,343567.0,2
146962.0,353583.0,6
144833.0,349492.0,5
152407.0,348795.0,3
153774.0,343760.0,2
155161.0,351693.0,3
145155.0,350287.0,5
145773.0,350643.0,5
145339.0,346142.0,5
149868.0,347689.0,2
148054.0,346922.0,2
154156.0,356040.0,7
145399.0,346959.0,5
144490.0,348830.0,5
150649.0,347264.0,2
153772.0,353243.0,7
147461.0,349708.0,5
145998.0,349829.0,5
149528.0,352909.0,6
144825.0,351607.0,5
150055.0,352478.0,6
152620.0,343551.0,2
150689.0,350761.0,6
143962.0,352437.0,5
148302.0,350931.0,6
149045.0,352742.0,6
155735.0,357248.0,7
152893.0,354218.0,7
149819.0,346448.0,2
154141.0,347802.0,3
146696.0,349286.0,5
148899.0,347868.0,2
154467.0,350198.0,3
154751.0,354339.0,7
152310.0,348559.0,3
151552.0,349255.0,3
148147.0,349099.0,6
152356.0,352358.0,7
147381.0,353000.0,6
151817.0,349711.0,3
150891.0,349091.0,2
153603.0,353298.0,7
148653.0,352141.0,6
152012.0,351737.0,3
152508.0,360528.0,7
147159.0,349816.0,5
150494.0,351123.0,6
155051.0,350242.0,3
150356.0,351975.0,6
149024.0,348251.0,2
151444.0,353315.0,7
149130.0,355668.0,7
151401.0,350408.0,3
149574.0,349742.0,6
149942.0,348221.0,2
151457.0,348656.0,3
154308.0,345071.0,2
151429.0,349974.0,3
155213.0,347748.0,3
143586.0,353310.0,5
148579.0,350348.0,6
150746.0,350247.0,6
147359.0,354136.0,6
145965.0,344010.0,2
151951.0,351232.0,3
151938.0,346865.0,2
150915.0,348067.0,2
151250.0,350938.0,6
147247.0,352530.0,6
148426.0,347210.0,2
149663.0,351707.0,6
147825.0,354371.0,6
151049.0,347414.0,2
157479.0,347626.0,3
148475.0,349811.0,6
